"timestamp","company","category","open","high","low","close","volume","previous","change.percent","result","vix.open","vix.high","vix.low","vix.close","vix.previous","vix.change.percent","vix.result","confirmed.total","confirmed.previous","confirmed.change.percent","confirmed.result","deaths.total","deaths.previous","deaths.change.percent","deaths.result"
2020-05-07,"zoom","technology",154.84,162,154.04,157.8,8388863,149.59,0.0329374395801686,"up",32.12,32.28,30.37,31.44,34.12,1.01517405534067,"down",3848305,3759093,0.0245071640141154,"up",270689,265272,0.0257290675823029,"up"
2020-05-08,"zoom","technology",160,161.16,152.7046,155.4,7079101,157.8,0.0548833478173675,"down",30.14,30.39,27.89,27.98,31.44,0.921453692848769,"down",3939833,3848305,0.0237323205358314,"up",276252,270689,0.0204205494737477,"up"
2020-05-11,"zoom","technology",159.43,168,158,166.48,10142713,155.4,-0.0152091254752852,"up",28.46,31.46,26.97,27.57,27.98,0.889949109414758,"down",4176006,3939833,0.0237839776213164,"up",287547,276252,0.0205512599329858,"up"
2020-05-12,"zoom","technology",168,168.23,160.05,161.04,7102604,166.48,0.0712998712998712,"down",28.47,33.04,26,33.04,27.57,0.985346676197284,"up",4259403,4176006,0.0599449265996807,"up",293090,287547,0.0408865818166022,"up"
2020-05-13,"zoom","technology",163.61,171.5,159.17,167.14,11081302,161.04,-0.0326765977895243,"up",32.74,37.42,30.77,35.28,33.04,1.19840406238665,"up",4344421,4259403,0.0199705172837395,"up",298321,293090,0.0192768486543069,"up"
2020-05-14,"zoom","technology",168.26,170.8,162.89,167.91,6730504,167.14,0.0378787878787878,"up",35.16,39.28,32.33,32.61,35.28,1.06779661016949,"down",4441499,4344421,0.0199600742169736,"up",303592,298321,0.0178477600736975,"up"
2020-05-15,"zoom","technology",166.75,175.44,166.56,174.83,8540460,167.91,0.00460691635754464,"up",32.5,35.13,31.04,31.89,32.61,0.924319727891156,"down",4537879,4441499,0.0223454402784629,"up",308805,303592,0.0176688868701835,"up"
2020-05-18,"zoom","technology",170.03,173.44,162.6418,164.69,9636750,174.83,0.0412125543445895,"down",30.71,31.08,28.35,29.3,31.89,0.977920883164673,"down",4796476,4537879,0.0216998810536713,"up",319584,308805,0.0171710717014941,"up"
2020-05-19,"zoom","technology",167,173.86,166.21,173.68,8485526,164.69,-0.0579991992221016,"up",28.73,30.74,28.37,30.53,29.3,0.918783317654437,"up",4892934,4796476,0.0569863145315245,"up",324375,319584,0.0349055229028027,"up"
2020-05-20,"zoom","technology",173.53,175.64,170.53,175.48,6910014,173.68,0.0545874066427835,"up",29.52,29.83,27.83,27.99,30.53,1.0419795221843,"down",4995742,4892934,0.0201101808911376,"up",329236,324375,0.0149913637729048,"up"
2020-05-21,"zoom","technology",175.96,177.8,168.36,172.03,5504189,175.48,0.0103638876093965,"down",28.97,30.2,27.67,29.53,27.99,0.916803144448084,"up",5102278,4995742,0.0210115239649666,"up",334028,329236,0.0149857418111753,"up"
2020-05-22,"zoom","technology",171.86,175.89,170.2,171.06,4302150,172.03,-0.0196603601550034,"down",31.36,31.55,28.03,28.16,29.53,1.05501964987496,"down",5209244,5102278,0.0213253606771527,"up",339314,334028,0.0145549089406991,"up"
2020-05-26,"zoom","technology",169.1,169.69,163.12,164,6689691,171.06,-0.00563855141545079,"down",27.72,28.58,27.18,28.01,28.16,0.953606501862513,"down",5583031,5209244,0.0209643614087668,"up",351520,339314,0.0158250206569509,"up"
2020-05-27,"zoom","technology",158.01,162.22,149.16,161.97,10076711,164,-0.0412720682801356,"down",27.62,30.53,25.92,27.62,28.01,0.994673295454546,"down",5685633,5583031,0.0717545578590675,"up",356707,351520,0.0359725799701751,"up"
2020-05-28,"zoom","technology",159.23,169.4,159.2,163.55,6393691,161.97,-0.0123780487804878,"up",27.82,29.89,27.43,28.59,27.62,0.986076401285255,"up",5803599,5685633,0.0183774727383745,"up",361392,356707,0.0147559171597633,"up"
2020-05-29,"zoom","technology",168,179.99,167.86,179.48,15311278,163.55,0.00975489288139787,"up",29.3,30.16,27.29,27.51,28.59,1.03511947863867,"down",5924709,5803599,0.020748085569364,"up",366076,361392,0.0131340287687093,"up"
2020-06-01,"zoom","technology",183.18,205.87,183,204.15,24394389,179.48,0.0974014062977681,"up",28.94,30.6,28.11,28.23,27.51,0.962224554039874,"up",6256493,5924709,0.0208680854759262,"up",376608,366076,0.0129609952627618,"up"
2020-06-02,"zoom","technology",210.25,212.69,197.32,208.08,36853399,204.15,0.137452640962781,"up",28.4,28.52,26.66,26.84,28.23,1.02617230098146,"down",6369046,6256493,0.0560000499602597,"up",381307,376608,0.0287699821894907,"up"
2020-06-03,"zoom","technology",211.7,224.46,202.32,223.87,32390121,208.08,0.0192505510653931,"up",26.75,26.98,25.04,25.66,26.84,0.950761601133546,"down",6496381,6369046,0.0179897907661688,"up",387013,381307,0.0124771645849265,"up"
2020-06-04,"zoom","technology",221,223,207.6,210.35,20212598,223.87,0.0758842752787389,"down",26.23,26.43,24.38,25.81,25.66,0.956035767511177,"up",6623083,6496381,0.0199927901290083,"up",392161,387013,0.0149643200885376,"up"
2020-06-05,"zoom","technology",200.11,208.94,196.1,207.6,16298729,210.35,-0.0603921918970832,"down",24.79,25.09,23.54,24.52,25.81,1.00584567420109,"down",6755724,6623083,0.0195034743190093,"up",396983,392161,0.0133018787482591,"up"
2020-06-08,"zoom","technology",204.35,211.44,198.66,209.83,10457504,207.6,-0.0130734490135488,"up",25.56,25.98,24.65,25.81,24.52,0.950019372336304,"up",7097409,6755724,0.0200270780239354,"up",407306,396983,0.0122959702775136,"up"
2020-06-09,"zoom","technology",209.83,210.59,202.93,205.43,7521808,209.83,0.0107418111753373,"down",25.93,27.7,25.71,27.57,25.81,1.0526101141925,"up",7220392,7097409,0.0505771106102025,"up",412161,407306,0.0260036323973571,"up"
2020-06-10,"zoom","technology",208.89,221.53,208.26,221.02,12241109,205.43,-0.0209693561454511,"up",26.73,29.01,26.06,27.57,27.57,1.06819062378923,"neutral",7354172,7220392,0.0173278727490553,"up",417366,412161,0.0119197851246974,"up"
2020-06-11,"zoom","technology",219.18,232,218.5,222.07,17615754,221.02,0.0758895974297814,"up",30.45,42.58,29.49,40.79,27.57,1,"up",7492360,7354172,0.0185280799158827,"up",422150,417366,0.0126285601985632,"up"
2020-06-12,"zoom","technology",224.79,231.45,216.75,219.52,8780413,222.07,0.00475070129400047,"down",37.68,44.16,34.97,36.09,40.79,1.47950671019224,"down",7621346,7492360,0.0187904226335745,"up",426445,422150,0.011462361572337,"up"
2020-06-15,"zoom","technology",227.84,239.59,226.38,239.02,13959080,219.52,-0.0114828657630476,"up",44.09,44.44,34.28,34.4,36.09,0.884775680313802,"down",8010360,7621346,0.0172156703628763,"up",437545,426445,0.0101741087291247,"up"
2020-06-16,"zoom","technology",235.99,243.5,231.8206,242.56,11333313,239.02,0.0888301749271137,"up",34.28,37.45,31.73,33.67,34.4,0.953172623995566,"down",8149939,8010360,0.0510426898345778,"up",444334,437545,0.0260291479557739,"up"
2020-06-17,"zoom","technology",243.18,243.88,235.12,236.76,11704326,242.56,0.0148104761107857,"down",33.28,35.17,32.25,33.47,33.67,0.978779069767442,"down",8325831,8149939,0.0174248098712168,"up",449605,444334,0.0155161183421134,"up"
2020-06-18,"zoom","technology",240.39,242.61,238.22,241.57,9340944,236.76,-0.0239116094986808,"up",33.83,36.25,32.24,32.94,33.47,0.994059994059994,"down",8464706,8325831,0.0215820020248004,"up",454614,449605,0.0118626978804233,"up"
2020-06-19,"zoom","technology",241.64,243.57,238.7035,243.48,10077543,241.57,0.0203159317452272,"up",32.07,35.12,30.4,35.12,32.94,0.984164923812369,"up",8645640,8464706,0.0166800166854216,"up",460883,454614,0.0111408903370737,"up"
2020-06-22,"zoom","technology",247.465,254.9,247.29,251.27,11093697,243.48,0.00790661092023015,"up",35.22,35.39,31.64,31.77,35.12,1.06618093503339,"down",9072666,8645640,0.0213751074166073,"up",472779,460883,0.0137897205101471,"up"
2020-06-23,"zoom","technology",251.26,254.775,247.57,252.81,8791498,251.27,0.031994414325612,"up",31.71,31.71,29.26,31.37,31.77,0.904612756264237,"down",9238013,9072666,0.049392063514095,"up",478203,472779,0.025811323047281,"up"
2020-06-24,"zoom","technology",254.5,258.75,248.6,255.9,9862774,252.81,0.0061288653639511,"up",31.05,37.12,30.95,33.84,31.37,0.987409505823104,"up",9405649,9238013,0.018224742319402,"up",483377,478203,0.0114725907876619,"up"
2020-06-25,"zoom","technology",258.23,260.29,252.6601,259.51,7490491,255.9,0.0122226177761956,"up",36.59,36.93,31.59,32.22,33.84,1.07873764743385,"down",9583608,9405649,0.0181463264881745,"up",489928,483377,0.0108196728167745,"up"
2020-06-26,"zoom","technology",260.52,261.62,250.36,256.8,17142899,259.51,0.01410707307542,"down",33.01,36.25,31.04,34.73,32.22,0.952127659574468,"up",9774609,9583608,0.0189204381324457,"up",494773,489928,0.0135525686989658,"up"
2020-06-29,"zoom","technology",254.97,255.9,243.59,248.56,8436437,256.8,-0.0104427575045277,"down",35.05,36.31,31.78,31.78,34.73,1.07790192427064,"down",10273510,9774609,0.0199299679202238,"up",506076,494773,0.00988920821018599,"up"
2020-06-30,"zoom","technology",249.87,256.83,248.35,253.54,6305519,248.56,-0.0320872274143303,"up",32.54,32.94,29.56,30.43,31.78,0.915059026778002,"down",10447879,10273510,0.0510405070934295,"up",511268,506076,0.0228448197456207,"up"
2020-07-01,"zoom","technology",251.35,261,247.21,259.13,6803313,253.54,0.0200354039266173,"up",30.96,31.76,28.2,28.62,30.43,0.957520453115167,"down",10664168,10447879,0.0169726802232148,"up",516253,511268,0.0102593286383863,"up"
2020-07-02,"zoom","technology",261,263.8,258,261.74,5629042,259.13,0.0220478031079909,"up",28.33,28.44,25.9,27.68,28.62,0.940519224449556,"down",10871926,10664168,0.0207017137162481,"up",521361,516253,0.00975026796122581,"up"
2020-07-06,"zoom","technology",265,275.08,259.32,261,12250200,261.74,0.0100721645506117,"down",27.76,28.33,24.92,27.94,27.68,0.967155835080363,"up",11620096,10871926,0.0194818761294833,"up",538058,521361,0.00989437349516613,"up"
2020-07-07,"zoom","technology",261.55,266.45,258.1,262.1,7672700,261,-0.00282723313211587,"up",28.77,29.63,27.25,29.43,27.94,1.00939306358382,"up",11829602,11620096,0.0688166935646913,"up",544163,538058,0.0320257940275548,"up"
2020-01-22,"darden","hospitality",114.82,115.45,114.635,114.98,1422997,114.55,0.00421455938697327,"up",12.45,13.01,12.31,12.91,12.85,1.06198347107438,"up",555,11829602,0.018029627293957,"down",17,544163,0.0113463604295448,"down"
2020-01-23,"darden","hospitality",114.95,117.72,114.7,117.62,1525137,114.98,0.00375381929288526,"up",13.26,14.15,12.94,12.98,12.91,1.00466926070039,"up",654,555,-0.999953083797747,"up",18,17,-0.999968759360706,"up"
2020-01-24,"darden","hospitality",117.75,117.77,116.56,117.09,1080163,117.62,0.0229605148721517,"down",12.75,15.98,12.62,14.56,12.98,1.00542215336948,"up",941,654,0.178378378378378,"up",26,18,0.0588235294117647,"up"
2020-01-27,"darden","hospitality",115.9,116.99,115.8839,116.38,1133454,117.09,-0.00450603638836933,"down",17.42,19.02,16.82,18.23,14.56,1.12172573189522,"up",2927,941,0.438837920489297,"up",82,26,0.444444444444444,"up"
2020-01-28,"darden","hospitality",116.84,117.87,116.63,117.45,1391838,116.38,-0.00606371167478015,"up",16.94,18.03,15.69,16.28,18.23,1.25206043956044,"down",5578,2927,2.11052072263549,"up",131,82,2.15384615384615,"up"
2020-01-29,"darden","hospitality",117.81,119.59,116.44,119.21,1124650,117.45,0.00919401959099508,"up",15.68,16.65,14.94,16.39,16.28,0.893033461327482,"up",6166,5578,0.90570550051247,"up",133,131,0.597560975609756,"up"
2020-01-30,"darden","hospitality",118.47,118.57,116.33,118.21,1336146,119.21,0.0149851000425712,"down",17.82,18.39,15.3,15.49,16.39,1.00675675675676,"down",8234,6166,0.105414126927214,"up",171,133,0.0152671755725191,"up"
2020-01-31,"darden","hospitality",118.3,118.485,115.83,116.43,1081682,118.21,-0.00838855800687862,"down",16.25,19.99,16.18,18.84,15.49,0.945088468578401,"up",9927,8234,0.335387609471294,"up",213,171,0.285714285714286,"up"
2020-02-03,"darden","hospitality",117.13,117.13,114.88,114.92,1343574,116.43,-0.0150579477201589,"down",18.64,18.88,17.1,17.97,18.84,1.21626856036152,"down",19887,9927,0.205610881709983,"up",426,213,0.245614035087719,"up"
2020-02-04,"darden","hospitality",115.89,116.74,115.55,115.56,1511709,114.92,-0.0129691660225028,"up",16.45,16.46,15.63,16.05,17.97,0.953821656050955,"down",23898,19887,1.0033242671502,"up",492,426,1,"up"
2020-02-05,"darden","hospitality",115.91,117.63,115.55,117.48,1700832,115.56,0.00556909154194223,"up",16.29,16.32,15.02,15.15,16.05,0.893155258764608,"down",27642,23898,0.20168954593453,"up",564,492,0.154929577464789,"up"
2020-02-06,"darden","hospitality",117.98,121.8,117.86,121.5,2089348,117.48,0.0166147455867082,"up",15.13,15.66,14.7,14.96,15.15,0.94392523364486,"down",30801,27642,0.15666582977655,"up",634,564,0.146341463414634,"up"
2020-02-07,"darden","hospitality",121.5,121.95,120.21,120.71,1555404,121.5,0.0342185903983656,"down",15.07,16.16,14.81,15.47,14.96,0.987458745874587,"up",34397,30801,0.114282613414369,"up",719,634,0.124113475177305,"up"
2020-02-10,"darden","hospitality",120.62,121.9699,120.24,121.79,979735,120.71,-0.00650205761316878,"up",15.88,16.43,15.01,15.04,15.47,1.03409090909091,"down",42768,34397,0.116749456186487,"up",1013,719,0.134069400630915,"up"
2020-02-11,"darden","hospitality",121.89,122.42,120.67,122.23,1565050,121.79,0.00894706320934481,"up",14.91,15.27,14.38,15.18,15.04,0.972204266321913,"up",44809,42768,0.243364246881996,"up",1113,1013,0.408901251738526,"up"
2020-02-12,"darden","hospitality",122.65,124.01,122.24,122.45,1150396,122.23,0.00361277608999095,"up",14.86,14.88,13.73,13.74,15.18,1.0093085106383,"down",45228,44809,0.0477225963337074,"up",1118,1113,0.0987166831194472,"up"
2020-02-13,"darden","hospitality",122.12,122.43,121.27,122.27,1081069,122.45,0.00179988546183424,"down",14.43,15.44,14,14.15,13.74,0.905138339920949,"up",60376,45228,0.00935080006248745,"up",1371,1118,0.00449236298292902,"up"
2020-02-14,"darden","hospitality",122.48,122.63,121.33,121.71,736888,122.27,-0.00146998775010214,"down",14.12,14.54,13.38,13.68,14.15,1.02983988355167,"down",66894,60376,0.334925267533386,"up",1523,1371,0.226296958855098,"up"
2020-02-18,"darden","hospitality",121.16,121.41,119.01,120.49,1062835,121.71,-0.00458002780731171,"down",14.98,15.49,14.53,14.83,13.68,0.96678445229682,"up",75146,66894,0.107956804028091,"up",2007,1523,0.110867979576951,"up"
2020-02-19,"darden","hospitality",120.81,121.22,119.96,120.68,905259,120.49,-0.0100238271300633,"up",14.66,14.74,14.21,14.38,14.83,1.08406432748538,"down",75650,75146,0.123359344634795,"up",2122,2007,0.31779382797111,"up"
2020-02-20,"darden","hospitality",120.4,121,119.42,120.68,757396,120.68,0.00157689434807878,"down",14.54,17.21,14.49,15.56,14.38,0.969656102494943,"up",76210,75650,0.00670694381603811,"up",2247,2122,0.057299451918286,"up"
2020-02-21,"darden","hospitality",119.98,121.39,119.96,121.1,1372213,120.68,0,"up",17.33,18.21,16.19,17.08,15.56,1.08205841446453,"up",76833,76210,0.00740251156642432,"up",2251,2247,0.0589066918001885,"up"
2020-02-24,"darden","hospitality",119.09,119.77,117.34,117.89,1177462,121.1,0.00348027842227368,"down",22.25,26.35,22,25.03,17.08,1.09768637532134,"up",79542,76833,0.00817478021257053,"up",2629,2251,0.00178015131286159,"up"
2020-02-25,"darden","hospitality",118.44,118.44,111.6607,111.75,1481062,117.89,-0.0265070189925681,"down",23.28,30.25,22.62,27.85,25.03,1.46545667447307,"up",80393,79542,0.0352582874546093,"up",2708,2629,0.167925366503776,"up"
2020-02-26,"darden","hospitality",111.9,112.51,107.04,107.07,2085191,111.75,-0.0520824497412843,"down",26.63,29.57,24.76,27.56,27.85,1.11266480223732,"down",81370,80393,0.0106987503457293,"up",2770,2708,0.0300494484594903,"up"
2020-02-27,"darden","hospitality",104.25,104.51,99.3,99.36,3080542,107.07,-0.0418791946308725,"down",32.14,39.31,29.37,39.16,27.56,0.989587073608618,"up",82733,81370,0.0121527993730797,"up",2814,2770,0.0228951255539143,"up"
2020-02-28,"darden","hospitality",96.52,100.76,94.23,97.5,2592983,99.36,-0.0720089660969459,"down",42.02,49.48,39.37,40.11,39.16,1.42089985486212,"up",84106,82733,0.016750645200934,"up",2872,2814,0.015884476534296,"up"
2020-03-02,"darden","hospitality",97.75,98.87,95.56,98.8,2405305,97.5,-0.018719806763285,"up",38.54,40.41,31.5,33.42,40.11,1.02425944841675,"down",90356,84106,0.0165955543737082,"up",3085,2872,0.0206112295664534,"up"
2020-03-03,"darden","hospitality",98.47,100.4,94.46,95.31,1693788,98.8,0.0133333333333333,"down",33.65,41.06,24.93,36.82,33.42,0.833208676140613,"up",92933,90356,0.0743109885144936,"up",3160,3085,0.0741643454038997,"up"
2020-03-04,"darden","hospitality",96.55,96.94,93.43,95.06,1789170,95.31,-0.0353238866396761,"down",34.44,35.58,30.3,31.99,36.82,1.1017354877319,"down",95235,92933,0.0285205188366019,"up",3254,3160,0.0243111831442464,"up"
2020-03-05,"darden","hospitality",94.41,94.41,87.38,87.95,2700378,95.06,-0.00262301962018676,"down",33.61,42.84,33.54,39.62,31.99,0.868821292775665,"up",98023,95235,0.0247705336102353,"up",3347,3254,0.029746835443038,"up"
2020-03-06,"darden","hospitality",84.47,90.51,83.79,88.15,2449188,87.95,-0.0747948664001683,"up",48.93,54.39,40.84,41.94,39.62,1.23851203501094,"up",101971,98023,0.0292749514359217,"up",3459,3347,0.028580208973571,"up"
2020-03-09,"darden","hospitality",82.07,82.63,77.23,77.43,2492059,88.15,0.00227401932916433,"down",41.94,62.12,41.94,54.46,41.94,1.05855628470469,"up",113844,101971,0.0402762616936841,"up",3987,3459,0.0334628025097102,"up"
2020-03-10,"darden","hospitality",80.86,82.69,76.365,82.6,2301304,77.43,-0.12161089052751,"up",49.68,55.66,43.56,47.3,54.46,1.29852169766333,"down",118880,113844,0.116435064871385,"up",4263,3987,0.152645273200347,"up"
2020-03-11,"darden","hospitality",79.05,79.29,69.7,70.21,3752859,82.6,0.0667699857936199,"down",52.24,55.82,49.98,53.9,47.3,0.86852735952993,"up",126546,118880,0.0442359720319033,"up",4611,4263,0.0692249811888638,"up"
2020-03-12,"darden","hospitality",62.97,67.35,57.27,59.17,4078307,70.21,-0.15,"down",61.46,76.83,59.91,75.47,53.9,1.13953488372093,"up",132240,126546,0.0644851951547779,"up",4913,4611,0.0816326530612245,"up"
2020-03-13,"darden","hospitality",63.96,65.4,59.29,65.32,4062297,59.17,-0.157242558040165,"up",65.07,77.57,55.17,57.83,75.47,1.40018552875696,"down",146672,132240,0.0449954957090702,"up",5411,4913,0.0654955541097376,"up"
2020-03-16,"darden","hospitality",58.24,58.36,46.17,49.21,4488104,65.32,0.103937806320771,"down",57.83,83.56,57.83,82.69,57.83,0.766264740956672,"up",183593,146672,0.109134906231095,"up",7148,5411,0.101363728882556,"up"
2020-03-17,"darden","hospitality",49.9,50.16,35.94,41.93,9898043,49.21,-0.246631965707287,"down",82.69,84.83,70.37,75.91,82.69,1.42988068476569,"down",199419,183593,0.251724937275008,"up",7954,7148,0.321012751801885,"up"
2020-03-18,"darden","hospitality",37.17,39.07,26.15,34.16,8744524,41.93,-0.147937411095306,"down",69.37,85.47,69.37,76.45,75.91,0.918007014149232,"up",218989,199419,0.0862015436318378,"up",8849,7954,0.112758813654169,"up"
2020-03-19,"darden","hospitality",33.73,46.54,30.5,42.42,10986124,34.16,-0.185308848080134,"up",80.62,84.26,68.57,72,76.45,1.00711368726123,"down",246905,218989,0.0981350824144139,"up",9954,8849,0.112522001508675,"up"
2020-03-20,"darden","hospitality",45.5,45.82,37.055,39,8877835,42.42,0.241803278688525,"down",67.86,69.51,57.42,66.04,72,0.941792020928712,"down",276475,246905,0.127476722575107,"up",11435,9954,0.12487286699062,"up"
2020-03-23,"darden","hospitality",39.88,42.24,37.15,41.03,7796930,39,-0.0806223479490807,"up",74.08,76.74,60.46,61.59,66.04,0.917222222222222,"down",384404,276475,0.119762661752496,"up",16758,11435,0.148784408278079,"up"
2020-03-24,"darden","hospitality",45.13,55.2,45,53.89,8697065,41.03,0.0520512820512821,"up",58.76,61.88,36.24,61.67,61.59,0.932616596002423,"up",425535,384404,0.390375259969256,"up",19028,16758,0.465500655881067,"up"
2020-03-25,"darden","hospitality",56.66,67.715,54,58.45,7945229,53.89,0.313429198147697,"up",61.44,68.86,58.03,63.95,61.67,1.00129891216107,"up",476369,425535,0.106999406874018,"up",21803,19028,0.135457691848669,"up"
2020-03-26,"darden","hospitality",58.48,62.44,56.3,60.56,4741733,58.45,0.0846168120244944,"up",65.67,67.06,57.66,61,63.95,1.03697097454192,"down",539307,476369,0.119459033922004,"up",24810,21803,0.14583771284423,"up"
2020-03-27,"darden","hospitality",56.57,57.7099,52.5,54.66,6014510,60.56,0.0360992301112061,"down",64.95,69.1,61.8,65.54,61,0.953870211102424,"up",603674,539307,0.132120268111485,"up",28324,24810,0.137916800440306,"up"
2020-03-30,"darden","hospitality",53.04,57.84,51.02,56.85,4061484,54.66,-0.0974240422721269,"up",66.3,67.69,56.6,57.08,65.54,1.0744262295082,"down",795425,603674,0.119351315669925,"up",39633,28324,0.141636436920597,"up"
2020-03-31,"darden","hospitality",56.9,59,53.11,54.46,6167809,56.85,0.0400658616904501,"down",56.69,58.75,50.88,53.54,57.08,0.870918523039365,"down",871674,795425,0.317639984494943,"up",44477,39633,0.39927270159582,"up"
2020-04-01,"darden","hospitality",50.3,51.15,45,46.02,6586709,54.46,-0.0420404573438874,"down",57.38,60.59,52.76,57.06,53.54,0.937981779957954,"up",947840,871674,0.095859446208002,"up",50027,44477,0.122221381172255,"up"
2020-04-02,"darden","hospitality",46.28,49.65,43.11,44.31,4706046,46.02,-0.154976129269188,"down",54.46,57.24,50.45,50.91,57.06,1.06574523720583,"down",1029275,947840,0.0873789971939051,"up",56334,50027,0.124783596015918,"up"
2020-04-03,"darden","hospitality",44.24,46.39,43.18,45.48,3639658,44.31,-0.0371577574967406,"up",51.11,52.29,46.74,46.8,50.91,0.892218717139853,"down",1112215,1029275,0.0859163993923025,"up",62314,56334,0.126071921162572,"up"
2020-04-06,"darden","hospitality",49.2,55.88,49,52.4,4853078,45.48,0.0264048747461069,"up",44.17,45.73,43.45,45.24,46.8,0.919269298762522,"down",1337062,1112215,0.0805809914745816,"up",79015,62314,0.106152589910179,"up"
2020-04-07,"darden","hospitality",57.64,63.34,56.6,58.96,6522092,52.4,0.152154793315743,"up",44.83,47.51,43.51,46.7,45.24,0.966666666666667,"up",1413812,1337062,0.202161452596845,"up",86922,79015,0.268013608498893,"up"
2020-04-08,"darden","hospitality",62.16,65.35,59.38,63.57,4049670,58.96,0.125190839694657,"up",45.9,47.28,42.53,43.35,46.7,1.03227232537577,"down",1497403,1413812,0.0574019753758614,"up",93651,86922,0.100069607036639,"up"
2020-04-09,"darden","hospitality",67.97,69.17,62.13,64.34,4871901,63.57,0.0781886024423338,"up",43,45.73,41.39,41.67,43.35,0.928265524625268,"down",1583844,1497403,0.0591245512133155,"up",101266,93651,0.0774142334506799,"up"
2020-04-13,"darden","hospitality",65,65.19,59.801,60.89,2190932,64.34,0.0121126317445336,"down",44.6,45.04,41.17,41.17,41.67,0.961245674740484,"down",1915142,1583844,0.0577272784948341,"up",126070,101266,0.0813125327011991,"up"
2020-04-14,"darden","hospitality",63.37,64.7,60.72,61.15,3107453,60.89,-0.0536213863848306,"up",40.24,40.57,37.31,37.76,41.17,0.988000959923206,"down",1984840,1915142,0.209173378186236,"up",132972,126070,0.244939071356625,"up"
2020-04-15,"darden","hospitality",57.86,59.67,57.07,58.79,3733698,61.15,0.00426999507308258,"down",42.57,43.23,40.05,40.84,37.76,0.917172698566918,"up",2065566,1984840,0.0363931238519128,"up",141271,132972,0.0547473625763465,"up"
2020-04-16,"darden","hospitality",58.69,59.99,56.51,57.98,2972211,58.79,-0.0385936222403925,"down",41.92,43.02,39.87,40.11,40.84,1.08156779661017,"down",2162241,2065566,0.0406712883658129,"up",148568,141271,0.0624116355322925,"up"
2020-04-17,"darden","hospitality",63.78,65.43,60.34,63.35,4036615,57.98,-0.0137778533764246,"up",39.5,40.26,37.63,38.15,40.11,0.982125367286973,"down",2250566,2162241,0.0468031522594775,"up",157457,148568,0.0516524976817606,"up"
2020-04-20,"darden","hospitality",61.34,64.55,61.01,61.79,2376563,63.35,0.092618144187651,"down",40.68,43.83,39.88,43.83,38.15,0.951134380453752,"up",2477668,2250566,0.0408488230497895,"up",173929,157457,0.0598311884120403,"up"
2020-04-21,"darden","hospitality",62.6,63.74,61.32,63.32,7065019,61.79,-0.0246250986582479,"up",44.28,47.77,43.77,45.41,43.83,1.14888597640891,"up",2552783,2477668,0.100908838043408,"up",181080,173929,0.104612687908445,"up"
2020-04-22,"darden","hospitality",64.98,69.46,64.97,68.3,6672416,63.32,0.0247612882343421,"up",44.91,45.07,41.41,41.98,45.41,1.03604836869724,"down",2629660,2552783,0.0303168140364246,"up",187837,181080,0.0411144777466667,"up"
2020-04-23,"darden","hospitality",69.48,69.5,66.3,66.87,4051522,68.3,0.0786481364497788,"down",41.3,42.47,39.06,41.38,41.98,0.924465976657124,"down",2719097,2629660,0.0301149764786118,"up",194706,187837,0.0373149988955158,"up"
2020-04-24,"darden","hospitality",67.69,69.3,65.75,68.82,3508573,66.87,-0.0209370424597363,"up",38.8,40.17,35.6,35.93,41.38,0.985707479752263,"down",2806113,2719097,0.0340108607196368,"up",201387,194706,0.0365689400916752,"up"
2020-04-27,"darden","hospitality",70,72.61,68.69,72.4,3280970,68.82,0.029161058770749,"up",36.29,36.44,32.51,33.29,35.93,0.86829386176897,"down",3032503,2806113,0.032001800597772,"up",215478,201387,0.0343132723182645,"up"
2020-04-28,"darden","hospitality",76.41,77.11,71.22,74.8,4122318,72.4,0.0520197616971812,"up",33.21,35.39,30.54,33.57,33.29,0.926523796270526,"up",3107085,3032503,0.0806774352992912,"up",221931,215478,0.069969759716367,"up"
2020-04-29,"darden","hospitality",78.12,81.1773,76.97,78.21,3907259,74.8,0.0331491712707181,"up",32.48,33.19,30.71,31.23,33.57,1.00841093421448,"down",3183962,3107085,0.0245942048532186,"up",228695,221931,0.0299473728176426,"up"
2020-04-30,"darden","hospitality",76.94,77.5385,72.79,73.79,3296278,78.21,0.0455882352941176,"down",30.99,35.94,30.93,34.15,31.23,0.93029490616622,"up",3267740,3183962,0.0247424837106162,"up",234652,228695,0.0304779413421289,"up"
2020-05-01,"darden","hospitality",70.4,72.3138,68.08,69.85,3465773,73.79,-0.0565145122107146,"down",38.17,39.57,36.59,37.19,34.15,1.09349983989753,"up",3354731,3267740,0.0263124999607407,"up",239824,234652,0.026047792911957,"up"
2020-05-04,"darden","hospitality",67.14,70.7,66.02,70.62,2041795,69.85,-0.0533947689388808,"up",39.13,40.32,35.53,35.97,37.19,1.08901903367496,"down",3589133,3354731,0.0266211510095662,"up",252739,239824,0.0220411502991664,"up"
2020-05-05,"darden","hospitality",72.27,72.63,68.6,68.99,2524104,70.62,0.0110236220472442,"down",34.82,36.22,31.95,33.61,35.97,0.967195482656628,"down",3669172,3589133,0.0698720702196391,"up",258618,252739,0.0538519914604043,"up"
2020-05-06,"darden","hospitality",69.68,71.23,68.2,68.21,2552625,68.99,-0.023081280090626,"down",32.69,35.69,31.68,34.12,33.61,0.934389769252155,"up",3759093,3669172,0.0223003717053673,"up",265272,258618,0.0232611508314902,"up"
