"timestamp","company","category","open","high","low","close","volume","previous","previous.rate","vix.open","vix.high","vix.low","vix.close","vix.previous","vix.previous.rate"
2020-02-13,"marriott","hospitality",149.45,149.53,146.66,146.72,1933876,150.78,1.02439024390244,14.43,15.44,14,14.15,13.74,0.905138339920949
2020-02-14,"marriott","hospitality",146.98,147.36,143.9,144.9,2441278,146.72,0.973073351903435,14.12,14.54,13.38,13.68,14.15,1.02983988355167
2020-02-18,"marriott","hospitality",144.23,145.86,144.23,144.94,2353889,144.9,0.987595419847328,14.98,15.49,14.53,14.83,13.68,0.96678445229682
2020-02-19,"marriott","hospitality",144.56,147.91,144.56,147.63,2018045,144.94,1.00027605244997,14.66,14.74,14.21,14.38,14.83,1.08406432748538
2020-02-20,"marriott","hospitality",147.53,148.9097,146.27,146.84,1279602,147.63,1.01855940389127,14.54,17.21,14.49,15.56,14.38,0.969656102494943
2020-02-21,"marriott","hospitality",145.38,145.52,142.54,143.24,1858050,146.84,0.994648784122468,17.33,18.21,16.19,17.08,15.56,1.08205841446453
2020-02-24,"marriott","hospitality",136.82,137.38,134.22,134.83,3197451,143.24,0.975483519476982,22.25,26.35,22,25.03,17.08,1.09768637532134
2020-02-25,"marriott","hospitality",135.99,136.05,123.48,124.08,5128449,134.83,0.941287349902262,23.28,30.25,22.62,27.85,25.03,1.46545667447307
2020-02-26,"marriott","hospitality",126.29,127.67,119.85,120.19,4964341,124.08,0.920269969591337,26.63,29.57,24.76,27.56,27.85,1.11266480223732
2020-02-27,"marriott","hospitality",117,127.28,114.46,119.64,6958568,120.19,0.968649258542876,32.14,39.31,29.37,39.16,27.56,0.989587073608618
2020-02-28,"marriott","hospitality",116.25,124.33,116,124,6660793,119.64,0.995423912139113,42.02,49.48,39.37,40.11,39.16,1.42089985486212
2020-03-02,"marriott","hospitality",123.07,123.68,116.6422,122.96,6375455,124,1.03644266131729,38.54,40.41,31.5,33.42,40.11,1.02425944841675
2020-03-03,"marriott","hospitality",122.76,123.74,113.88,114.28,6796506,122.96,0.991612903225806,33.65,41.06,24.93,36.82,33.42,0.833208676140613
2020-03-04,"marriott","hospitality",115.49,118.54,111.28,118.33,7343706,114.28,0.929407937540664,34.44,35.58,30.3,31.99,36.82,1.1017354877319
2020-03-05,"marriott","hospitality",113.79,115,108.8,110.22,6977165,118.33,1.0354392719636,33.61,42.84,33.54,39.62,31.99,0.868821292775665
2020-03-06,"marriott","hospitality",104.64,113.62,103.89,110.66,6790291,110.22,0.931462858108679,48.93,54.39,40.84,41.94,39.62,1.23851203501094
2020-03-09,"marriott","hospitality",102,108.92,101.76,104.19,6687359,110.66,1.00399201596806,41.94,62.12,41.94,54.46,41.94,1.05855628470469
2020-03-10,"marriott","hospitality",108.83,110.03,102.8,109.98,5395484,104.19,0.941532622447135,49.68,55.66,43.56,47.3,54.46,1.29852169766333
2020-03-11,"marriott","hospitality",106.2,106.5,99.56,100.11,8901640,109.98,1.05557155197236,52.24,55.82,49.98,53.9,47.3,0.86852735952993
2020-03-12,"marriott","hospitality",90,97.81,88.76,93.71,9065674,100.11,0.91025641025641,61.46,76.83,59.91,75.47,53.9,1.13953488372093
2020-03-13,"marriott","hospitality",98.5083,100.78,91.6,95.61,8552816,93.71,0.93607032264509,65.07,77.57,55.17,57.83,75.47,1.40018552875696
2020-03-16,"marriott","hospitality",84.68,91.0734,78.12,86.42,9327208,95.61,1.02027531746879,57.83,83.56,57.83,82.69,57.83,0.766264740956672
2020-03-17,"marriott","hospitality",87.51,89.61,67.74,75.24,12101621,86.42,0.903880347244012,82.69,84.83,70.37,75.91,82.69,1.42988068476569
2020-03-18,"marriott","hospitality",67.15,67.16,46.5622,63.81,25844936,75.24,0.870631798194862,69.37,85.47,69.37,76.45,75.91,0.918007014149232
2020-03-19,"marriott","hospitality",61.18,72.7,52.65,66.8,17497680,63.81,0.848086124401914,80.62,84.26,68.57,72,76.45,1.00711368726123
2020-03-20,"marriott","hospitality",73.71,84,69.52,74.58,18154670,66.8,1.04685785926971,67.86,69.51,57.42,66.04,72,0.941792020928712
2020-03-23,"marriott","hospitality",75.23,80.7,67.28,70.13,12931810,74.58,1.11646706586826,74.08,76.74,60.46,61.59,66.04,0.917222222222222
2020-03-24,"marriott","hospitality",76.05,81.3606,75,79.14,9113056,70.13,0.940332528828104,58.76,61.88,36.24,61.67,61.59,0.932616596002423
2020-03-25,"marriott","hospitality",83.505,92.68,79.23,85.25,8717945,79.14,1.12847568800799,61.44,68.86,58.03,63.95,61.67,1.00129891216107
2020-03-26,"marriott","hospitality",87.6,96.003,80.59,82.81,10449609,85.25,1.07720495324741,65.67,67.06,57.66,61,63.95,1.03697097454192
2020-03-27,"marriott","hospitality",78.7,82.79,76.25,78.85,5749800,82.81,0.971378299120235,64.95,69.1,61.8,65.54,61,0.953870211102424
2020-03-30,"marriott","hospitality",76.71,78.43,72.84,76.16,6097793,78.85,0.952179688443425,66.3,67.69,56.6,57.08,65.54,1.0744262295082
2020-03-31,"marriott","hospitality",74.98,79.24,74.52,74.81,5176088,76.16,0.965884590995561,56.69,58.75,50.88,53.54,57.08,0.870918523039365
2020-04-01,"marriott","hospitality",70,71.41,67.65,69.15,7651268,74.81,0.982274159663866,57.38,60.59,52.76,57.06,53.54,0.937981779957954
2020-04-02,"marriott","hospitality",69.29,70.59,61.55,63,8062657,69.15,0.924341665552734,54.46,57.24,50.45,50.91,57.06,1.06574523720583
2020-04-03,"marriott","hospitality",64.36,64.71,57,59.08,10622239,63,0.911062906724512,51.11,52.29,46.74,46.8,50.91,0.892218717139853
2020-04-06,"marriott","hospitality",64.55,70.9,63.78,70.59,12186119,59.08,0.937777777777778,44.17,45.73,43.45,45.24,46.8,0.919269298762522
2020-04-07,"marriott","hospitality",78.3089,81.98,72.68,73.82,11850384,70.59,1.19482058226134,44.83,47.51,43.51,46.7,45.24,0.966666666666667
2020-04-08,"marriott","hospitality",75.24,83.94,74.96,82.53,9143563,73.82,1.0457571894036,45.9,47.28,42.53,43.35,46.7,1.03227232537577
2020-04-09,"marriott","hospitality",86.036,89.03,79.67,81.31,10342955,82.53,1.11798970468708,43,45.73,41.39,41.67,43.35,0.928265524625268
2020-04-13,"marriott","hospitality",81.56,81.57,75.71,78.09,4157842,81.31,0.985217496667878,44.6,45.04,41.17,41.17,41.67,0.961245674740484
2020-04-14,"marriott","hospitality",81,83.3,78.86,82.68,6093093,78.09,0.960398474972328,40.24,40.57,37.31,37.76,41.17,0.988000959923206
2020-04-15,"marriott","hospitality",78.02,81.99,77.53,80.73,4822723,82.68,1.05877833269305,42.57,43.23,40.05,40.84,37.76,0.917172698566918
2020-04-16,"marriott","hospitality",80.09,80.99,76.25,80.39,5398754,80.73,0.976415094339623,41.92,43.02,39.87,40.11,40.84,1.08156779661017
2020-04-17,"marriott","hospitality",85.2952,85.63,82.29,84.26,5299531,80.39,0.995788430571039,39.5,40.26,37.63,38.15,40.11,0.982125367286973
2020-04-20,"marriott","hospitality",81.61,83.25,79.29,79.77,4155031,84.26,1.0481403159597,40.68,43.83,39.88,43.83,38.15,0.951134380453752
2020-04-21,"marriott","hospitality",77.63,80.05,77.11,79.9,4746956,79.77,0.946712556373131,44.28,47.77,43.77,45.41,43.83,1.14888597640891
2020-04-22,"marriott","hospitality",81.43,82.4747,78.75,80.02,3710079,79.9,1.00162968534537,44.91,45.07,41.41,41.98,45.41,1.03604836869724
2020-04-23,"marriott","hospitality",80.45,83.5,79.96,81.1,4540340,80.02,1.00150187734668,41.3,42.47,39.06,41.38,41.98,0.924465976657124
2020-04-24,"marriott","hospitality",81.25,82.18,78.4,80.71,3545323,81.1,1.01349662584354,38.8,40.17,35.6,35.93,41.38,0.985707479752263
2020-04-27,"marriott","hospitality",82.38,86.26,81.53,85.27,5419851,80.71,0.995191122071517,36.29,36.44,32.51,33.29,35.93,0.86829386176897
2020-04-28,"marriott","hospitality",87.4105,88.74,84.52,87.42,4210942,85.27,1.05649857514558,33.21,35.39,30.54,33.57,33.29,0.926523796270526
2020-04-29,"marriott","hospitality",90.97,97.45,90.37,95.99,7369508,87.42,1.02521402603495,32.48,33.19,30.71,31.23,33.57,1.00841093421448
2020-04-30,"marriott","hospitality",93.6,93.9,89.27,90.94,5366076,95.99,1.09803248684512,30.99,35.94,30.93,34.15,31.23,0.93029490616622
2020-05-01,"marriott","hospitality",87.09,88.48,84.23,84.75,4234307,90.94,0.947390353161788,38.17,39.57,36.59,37.19,34.15,1.09349983989753
2020-05-04,"marriott","hospitality",81.79,85.6,80.41,82.58,4087134,84.75,0.931933142731471,39.13,40.32,35.53,35.97,37.19,1.08901903367496
2020-05-05,"marriott","hospitality",85.12,87.07,83.07,83.66,3458185,82.58,0.974395280235988,34.82,36.22,31.95,33.61,35.97,0.967195482656628
2020-05-06,"marriott","hospitality",84.32,84.93,80.87,81.11,3013128,83.66,1.01307822717365,32.69,35.69,31.68,34.12,33.61,0.934389769252155
2020-05-07,"marriott","hospitality",83.35,86.95,83.05,85.98,4036189,81.11,0.969519483624193,32.12,32.28,30.37,31.44,34.12,1.01517405534067
2020-05-08,"marriott","hospitality",88.08,88.5,85.65,87.17,4269552,85.98,1.06004191838244,30.14,30.39,27.89,27.98,31.44,0.921453692848769
2020-05-11,"marriott","hospitality",84.3,84.75,81.51,82.31,6832659,87.17,1.01384042800651,28.46,31.46,26.97,27.57,27.98,0.889949109414758
2020-05-12,"marriott","hospitality",82.96,83.88,79.27,79.33,3605479,82.31,0.944246873924515,28.47,33.04,26,33.04,27.57,0.985346676197284
2020-05-13,"marriott","hospitality",79.0648,79.3168,74.57,75.26,4880565,79.33,0.963795407605394,32.74,37.42,30.77,35.28,33.04,1.19840406238665
2020-05-14,"marriott","hospitality",73,79.28,71.52,79.25,5425359,75.26,0.948695323332913,35.16,39.28,32.33,32.61,35.28,1.06779661016949
2020-05-15,"marriott","hospitality",78.47,79.908,77.36,79.76,6526946,79.25,1.05301621047037,32.5,35.13,31.04,31.89,32.61,0.924319727891156
2020-05-18,"marriott","hospitality",85.06,93.9,84.865,93.62,11012237,79.76,1.00643533123028,30.71,31.08,28.35,29.3,31.89,0.977920883164673
2020-05-19,"marriott","hospitality",92.27,94.84,89.16,90.67,7090296,93.62,1.17377131394183,28.73,30.74,28.37,30.53,29.3,0.918783317654437
2020-05-20,"marriott","hospitality",92.36,92.98,90.27,92.68,4265676,90.67,0.968489638966033,29.52,29.83,27.83,27.99,30.53,1.0419795221843
2020-05-21,"marriott","hospitality",91.97,93.11,90.27,91.35,2984233,92.68,1.02216830263593,28.97,30.2,27.67,29.53,27.99,0.916803144448084
2020-05-22,"marriott","hospitality",92.18,92.25,89.52,91.05,2259710,91.35,0.985649546827794,31.36,31.55,28.03,28.16,29.53,1.05501964987496
2020-05-26,"marriott","hospitality",97.885,97.93,94.55,94.92,6258418,91.05,0.996715927750411,27.72,28.58,27.18,28.01,28.16,0.953606501862513
2020-05-27,"marriott","hospitality",98.64,98.977,94.77,97.96,5392025,94.92,1.04250411861615,27.62,30.53,25.92,27.62,28.01,0.994673295454546
2020-05-28,"marriott","hospitality",97.61,97.92,91.53,91.64,5203029,97.96,1.03202697008007,27.82,29.89,27.43,28.59,27.62,0.986076401285255
2020-05-29,"marriott","hospitality",91.21,91.75,88.1,88.5,5874442,91.64,0.935483870967742,29.3,30.16,27.29,27.51,28.59,1.03511947863867
2020-06-01,"marriott","hospitality",89.73,95.64,89.3,95.03,5084212,88.5,0.965735486687036,28.94,30.6,28.11,28.23,27.51,0.962224554039874
2020-06-02,"marriott","hospitality",97.23,97.35,94.01,95.61,5470735,95.03,1.07378531073446,28.4,28.52,26.66,26.84,28.23,1.02617230098146
2020-06-03,"marriott","hospitality",97.3,100.555,96.21,99.9,6136335,95.61,1.0061033357887,26.75,26.98,25.04,25.66,26.84,0.950761601133546
2020-06-04,"marriott","hospitality",100.14,105.05,98.0806,104.82,6777775,99.9,1.04486978349545,26.23,26.43,24.38,25.81,25.66,0.956035767511177
2020-06-05,"marriott","hospitality",114.38,118.41,106.77,107.96,10069842,104.82,1.04924924924925,24.79,25.09,23.54,24.52,25.81,1.00584567420109
2020-06-08,"marriott","hospitality",113.46,114.46,110.51,113.14,6056216,107.96,1.02995611524518,25.56,25.98,24.65,25.81,24.52,0.950019372336304
2020-06-09,"marriott","hospitality",109.7992,110.5,106.31,107.32,4008725,113.14,1.04798073360504,25.93,27.7,25.71,27.57,25.81,1.0526101141925
2020-06-10,"marriott","hospitality",106.03,106.65,100.05,102.62,5641982,107.32,0.948559307053208,26.73,29.01,26.06,27.57,27.57,1.06819062378923
2020-06-11,"marriott","hospitality",95.05,96.5,90.61,91.44,7614102,102.62,0.956205739843459,30.45,42.58,29.49,40.79,27.57,1
2020-06-12,"marriott","hospitality",97.61,97.76,90.07,92.26,7108265,91.44,0.891054375365426,37.68,44.16,34.97,36.09,40.79,1.47950671019224
2020-06-15,"marriott","hospitality",88,92.33,86.79,90.79,9052926,92.26,1.00896762904637,44.09,44.44,34.28,34.4,36.09,0.884775680313802
2020-06-16,"marriott","hospitality",96.34,96.4,90.7,93.99,6197188,90.79,0.984066767830046,34.28,37.45,31.73,33.67,34.4,0.953172623995566
2020-06-17,"marriott","hospitality",93.52,94,90.8023,91.13,4423063,93.99,1.03524617248596,33.28,35.17,32.25,33.47,33.67,0.978779069767442
2020-06-18,"marriott","hospitality",90.5,94.18,90.17,92.75,3746910,91.13,0.969571230982019,33.83,36.25,32.24,32.94,33.47,0.994059994059994
2020-06-19,"marriott","hospitality",93.905,94.13,88.66,89.68,4880572,92.75,1.01777680237024,32.07,35.12,30.4,35.12,32.94,0.984164923812369
2020-06-22,"marriott","hospitality",89.5,91,88.28,90.18,4588838,89.68,0.966900269541779,35.22,35.39,31.64,31.77,35.12,1.06618093503339
2020-06-23,"marriott","hospitality",91,91.49,88.83,90.62,5829178,90.18,1.00557537912578,31.71,31.71,29.26,31.37,31.77,0.904612756264237
2020-06-24,"marriott","hospitality",89.33,89.52,83.88,85,6403929,90.62,1.00487913062763,31.05,37.12,30.95,33.84,31.37,0.987409505823104
2020-06-25,"marriott","hospitality",83.59,84.56,82.12,84.04,5210944,85,0.937982785257118,36.59,36.93,31.59,32.22,33.84,1.07873764743385
2020-06-26,"marriott","hospitality",83.55,83.95,80.3994,80.94,10150239,84.04,0.988705882352941,33.01,36.25,31.04,34.73,32.22,0.952127659574468
2020-06-29,"marriott","hospitality",81.53,86.61,80.26,86.6,5132982,80.94,0.96311280342694,35.05,36.31,31.78,31.78,34.73,1.07790192427064
2020-06-30,"marriott","hospitality",85.41,86.9199,84,85.73,4343105,86.6,1.06992834198171,32.54,32.94,29.56,30.43,31.78,0.915059026778002
2020-07-01,"marriott","hospitality",86.67,90.5,86.33,86.62,5708585,85.73,0.989953810623557,30.96,31.76,28.2,28.62,30.43,0.957520453115167
2020-07-02,"marriott","hospitality",89.7,90.23,86.26,87.8,3877706,86.62,1.01038143007115,28.33,28.44,25.9,27.68,28.62,0.940519224449556
2020-07-06,"marriott","hospitality",89.66,90.34,87.12,89.83,3138200,87.8,1.01362271992611,27.76,28.33,24.92,27.94,27.68,0.967155835080363
2020-07-07,"marriott","hospitality",88.63,88.98,87.08,87.43,2874000,89.83,1.02312072892938,28.77,29.63,27.25,29.43,27.94,1.00939306358382
2020-01-02,"mcdonald","hospitality",198,200.8,197.81,200.79,3553997,197.61,1.00355492356914,13.46,13.72,12.42,12.47,NA,NA
2020-01-03,"mcdonald","hospitality",199.39,200.55,198.85,200.08,2767618,200.79,1.0160923030211,15.01,16.2,13.13,14.02,12.47,NA
2020-01-06,"mcdonald","hospitality",199.6,202.7673,199.35,202.33,4658923,200.08,0.99646396732905,15.45,16.39,13.54,13.85,14.02,1.1242983159583
2020-01-07,"mcdonald","hospitality",201.87,202.68,200.51,202.63,4047677,202.33,1.01124550179928,13.84,14.46,13.39,13.79,13.85,0.987874465049929
2020-01-08,"mcdonald","hospitality",202.62,206.69,202.2,205.91,5284210,202.63,1.00148272623931,15.16,15.24,12.83,13.45,13.79,0.995667870036101
2020-01-09,"mcdonald","hospitality",206.86,209.3748,206.1,208.35,5971602,205.91,1.01618713912056,12.95,13.24,12.53,12.54,13.45,0.975344452501813
2020-01-10,"mcdonald","hospitality",208.44,208.95,207.2688,207.27,2336341,208.35,1.01184983730756,12.42,12.87,12.09,12.56,12.54,0.932342007434944
2020-01-13,"mcdonald","hospitality",207.38,207.78,205.76,206.51,2784182,207.27,0.994816414686825,12.84,13.09,12.32,12.32,12.56,1.00159489633174
2020-01-14,"mcdonald","hospitality",205.46,207.65,205.46,207.32,2622714,206.51,0.996333285087084,12.72,13.82,12.05,12.39,12.32,0.980891719745223
2020-01-15,"mcdonald","hospitality",207.32,210.35,207.32,209.77,3368125,207.32,1.00392232821655,12.79,12.83,11.95,12.42,12.39,1.00568181818182
2020-01-16,"mcdonald","hospitality",210.11,211.11,209.22,210.85,2726671,209.77,1.01181748022381,12.2,12.42,11.78,12.32,12.42,1.00242130750605
2020-01-17,"mcdonald","hospitality",211.42,212.77,211.35,211.98,3370231,210.85,1.00514849597178,12.21,12.48,11.75,12.1,12.32,0.99194847020934
2020-01-21,"mcdonald","hospitality",211.37,212.26,210.2208,211.16,4099519,211.98,1.00535926013754,13.23,13.33,12.32,12.85,12.1,0.982142857142857
2020-01-22,"mcdonald","hospitality",213.16,213.6598,211.39,211.44,2757396,211.16,0.99613171053873,12.45,13.01,12.31,12.91,12.85,1.06198347107438
2020-01-23,"mcdonald","hospitality",210.54,213.5,208.62,213.42,3377640,211.44,1.00132600871377,13.26,14.15,12.94,12.98,12.91,1.00466926070039
2020-01-24,"mcdonald","hospitality",214.18,214.18,210.9,211.24,3105777,213.42,1.00936435868331,12.75,15.98,12.62,14.56,12.98,1.00542215336948
2020-01-27,"mcdonald","hospitality",207.84,210.61,207.3,209.34,3386229,211.24,0.98978539968138,17.42,19.02,16.82,18.23,14.56,1.12172573189522
2020-01-28,"mcdonald","hospitality",209.89,212.21,209.86,210.39,3853023,209.34,0.991005491384207,16.94,18.03,15.69,16.28,18.23,1.25206043956044
2020-01-29,"mcdonald","hospitality",211.69,216.4168,210.8,214.44,5734098,210.39,1.00501576382918,15.68,16.65,14.94,16.39,16.28,0.893033461327482
2020-01-30,"mcdonald","hospitality",214,216.74,212.83,216.18,3559962,214.44,1.01924996435192,17.82,18.39,15.3,15.49,16.39,1.00675675675676
2020-01-31,"mcdonald","hospitality",215.52,217.1,213.14,213.97,3919913,216.18,1.00811415780638,16.25,19.99,16.18,18.84,15.49,0.945088468578401
2020-02-03,"mcdonald","hospitality",214.99,216.88,214.23,215.18,3539227,213.97,0.989777037653807,18.64,18.88,17.1,17.97,18.84,1.21626856036152
2020-02-04,"mcdonald","hospitality",216.11,216.69,214.2496,214.62,3367361,215.18,1.00565499836426,16.45,16.46,15.63,16.05,17.97,0.953821656050955
2020-02-05,"mcdonald","hospitality",215.64,215.78,213.012,214.37,2911352,214.62,0.997397527651269,16.29,16.32,15.02,15.15,16.05,0.893155258764608
2020-02-06,"mcdonald","hospitality",214.72,214.82,212.64,212.87,2902120,214.37,0.998835150498556,15.13,15.66,14.7,14.96,15.15,0.94392523364486
2020-02-07,"mcdonald","hospitality",212.56,212.84,211.09,211.61,2421064,212.87,0.993002752250781,15.07,16.16,14.81,15.47,14.96,0.987458745874587
2020-02-10,"mcdonald","hospitality",211.34,213.28,211.25,213.21,2318557,211.61,0.994080894442618,15.88,16.43,15.01,15.04,15.47,1.03409090909091
2020-02-11,"mcdonald","hospitality",214,215.86,213.65,215.73,2694505,213.21,1.00756107934408,14.91,15.27,14.38,15.18,15.04,0.972204266321913
2020-02-12,"mcdonald","hospitality",216,217.47,215.11,217.46,2844864,215.73,1.01181933305192,14.86,14.88,13.73,13.74,15.18,1.0093085106383
2020-02-13,"mcdonald","hospitality",216.71,218.385,216.19,217.42,2853357,217.46,1.00801928336346,14.43,15.44,14,14.15,13.74,0.905138339920949
2020-02-14,"mcdonald","hospitality",217.5,217.84,216.3832,217.09,1719908,217.42,0.999816058125632,14.12,14.54,13.38,13.68,14.15,1.02983988355167
2020-02-18,"mcdonald","hospitality",215.92,217.04,215.67,216.15,2712644,217.09,0.998482200349554,14.98,15.49,14.53,14.83,13.68,0.96678445229682
2020-02-19,"mcdonald","hospitality",216.81,216.92,215.61,215.63,2203389,216.15,0.995669998618085,14.66,14.74,14.21,14.38,14.83,1.08406432748538
2020-02-20,"mcdonald","hospitality",216.15,216.65,212.7813,215.08,2869400,215.63,0.997594263243118,14.54,17.21,14.49,15.56,14.38,0.969656102494943
2020-02-21,"mcdonald","hospitality",215.24,216.37,214.3,215.87,2791129,215.08,0.997449334508185,17.33,18.21,16.19,17.08,15.56,1.08205841446453
2020-02-24,"mcdonald","hospitality",210.58,215.18,210.11,213.52,4218836,215.87,1.00367305188767,22.25,26.35,22,25.03,17.08,1.09768637532134
2020-02-25,"mcdonald","hospitality",214.58,216.83,211.149,212.1,5053094,213.52,0.989113818501876,23.28,30.25,22.62,27.85,25.03,1.46545667447307
2020-02-26,"mcdonald","hospitality",212.89,214.56,209.75,210.1,4190571,212.1,0.993349569127014,26.63,29.57,24.76,27.56,27.85,1.11266480223732
2020-02-27,"mcdonald","hospitality",207.7,210,200.93,201,6403236,210.1,0.990570485619991,32.14,39.31,29.37,39.16,27.56,0.989587073608618
2020-02-28,"mcdonald","hospitality",196,198.44,188.81,194.17,11323802,201,0.956687291765826,42.02,49.48,39.37,40.11,39.16,1.42089985486212
2020-03-02,"mcdonald","hospitality",193.81,202.55,193.18,202.55,6152955,194.17,0.966019900497512,38.54,40.41,31.5,33.42,40.11,1.02425944841675
2020-03-03,"mcdonald","hospitality",202,205.67,197.16,199.51,5114601,202.55,1.04315805737241,33.65,41.06,24.93,36.82,33.42,0.833208676140613
2020-03-04,"mcdonald","hospitality",201.93,207.16,200.9,207.02,4260265,199.51,0.984991360157986,34.44,35.58,30.3,31.99,36.82,1.1017354877319
2020-03-05,"mcdonald","hospitality",202.64,203.91,196.33,198.32,4105210,207.02,1.03764222344745,33.61,42.84,33.54,39.62,31.99,0.868821292775665
2020-03-06,"mcdonald","hospitality",192.9,199.58,191.21,198.86,6358561,198.32,0.957975074871993,48.93,54.39,40.84,41.94,39.62,1.23851203501094
2020-03-09,"mcdonald","hospitality",187.67,194.47,184.1,186.86,7786801,198.86,1.00272287212586,41.94,62.12,41.94,54.46,41.94,1.05855628470469
2020-03-10,"mcdonald","hospitality",190.95,200,187.89,199.86,5831499,186.86,0.939656039424721,49.68,55.66,43.56,47.3,54.46,1.29852169766333
2020-03-11,"mcdonald","hospitality",192.94,195.74,185.83,188.25,5624351,199.86,1.0695708016697,52.24,55.82,49.98,53.9,47.3,0.86852735952993
2020-03-12,"mcdonald","hospitality",174.78,179.84,169.38,170.13,9042612,188.25,0.941909336535575,61.46,76.83,59.91,75.47,53.9,1.13953488372093
2020-03-13,"mcdonald","hospitality",178.26,179.47,168.2,177.13,8040208,170.13,0.903745019920319,65.07,77.57,55.17,57.83,75.47,1.40018552875696
2020-03-16,"mcdonald","hospitality",157.1,161.92,147.6283,149.01,9311478,177.13,1.04114500675954,57.83,83.56,57.83,82.69,57.83,0.766264740956672
2020-03-17,"mcdonald","hospitality",148.02,149.48,135,147.62,13693642,149.01,0.841246542087732,82.69,84.83,70.37,75.91,82.69,1.42988068476569
2020-03-18,"mcdonald","hospitality",137.5,141.71,124.23,137.3,12611533,147.62,0.990671766995504,69.37,85.47,69.37,76.45,75.91,0.918007014149232
2020-03-19,"mcdonald","hospitality",135.2,154.8403,128.21,149.5,12769487,137.3,0.930090773607912,80.62,84.26,68.57,72,76.45,1.00711368726123
2020-03-20,"mcdonald","hospitality",153.59,161.54,147.77,148.49,11997672,149.5,1.08885651857247,67.86,69.51,57.42,66.04,72,0.941792020928712
2020-03-23,"mcdonald","hospitality",142.95,153.21,136.5,137.1,10649145,148.49,0.993244147157191,74.08,76.74,60.46,61.59,66.04,0.917222222222222
2020-03-24,"mcdonald","hospitality",149,162.98,146.1,161.95,11667708,137.1,0.92329449794599,58.76,61.88,36.24,61.67,61.59,0.932616596002423
2020-03-25,"mcdonald","hospitality",165,171.36,159.22,162.98,9706133,161.95,1.18125455871627,61.44,68.86,58.03,63.95,61.67,1.00129891216107
2020-03-26,"mcdonald","hospitality",163.99,170.93,161,167.35,8259684,162.98,1.00635998765051,65.67,67.06,57.66,61,63.95,1.03697097454192
2020-03-27,"mcdonald","hospitality",162.78,169.735,159.2164,164.01,6439640,167.35,1.02681310590256,64.95,69.1,61.8,65.54,61,0.953870211102424
2020-03-30,"mcdonald","hospitality",164.92,170.31,163.57,168.13,5620349,164.01,0.980041828503137,66.3,67.69,56.6,57.08,65.54,1.0744262295082
