"week","company","category","open","high","low","close","previous","change.percent","result","volume","vix.open","vix.high","vix.low","vix.close","vix.previous","vix.change.percent","vix.result","confirmed.total","confirmed.previous","confirmed.change.percent","confirmed.result","deaths.total","deaths.previous","deaths.change.percent","deaths.result"
5,"marriott","hospitality",115.95,118.916,110.89844,115.29,124.548,-0.144954947223891,"down",6856624.6,37.834,42.856,32.222,36.758,31.942,1.06577202910267,"up",95703.6,81628.8,0.0746322888108505,"up",3261,2758.6,0.279054132375101,"up"
5,"mcdonald","hospitality",198.656,203.774,195.756,201.252,206.178,-0.0440670893558819,"down",5198318.4,37.834,42.856,32.222,36.758,31.942,1.06577202910267,"up",95703.6,81628.8,0.0746322888108505,"up",3261,2758.6,0.279054132375101,"up"
5,"microsoft","technology",167.25,170.52,162.376,167.138,165.864,-0.100423039375203,"up",62632104,37.834,42.856,32.222,36.758,31.942,1.06577202910267,"up",95703.6,81628.8,0.0746322888108505,"up",3261,2758.6,0.279054132375101,"up"
5,"netflix","technology",376.122,384.32,365.58042,375.072,369.754,-0.0396249448066285,"up",7548800.8,37.834,42.856,32.222,36.758,31.942,1.06577202910267,"up",95703.6,81628.8,0.0746322888108505,"up",3261,2758.6,0.279054132375101,"up"
5,"royal.caribbean","hospitality",76.188,77.97,70.684,73.78,85.182,-0.222667852987475,"down",11744602.4,37.834,42.856,32.222,36.758,31.942,1.06577202910267,"up",95703.6,81628.8,0.0746322888108505,"up",3261,2758.6,0.279054132375101,"up"
5,"starbucks","hospitality",78.172,79.767,76.196,78.436,80.82,-0.0901978442574507,"down",13655917.4,37.834,42.856,32.222,36.758,31.942,1.06577202910267,"up",95703.6,81628.8,0.0746322888108505,"up",3261,2758.6,0.279054132375101,"up"
5,"zoom","technology",114.462,121.09998,108.944,117.34,107.504,0.0555907406043646,"up",16883746,37.834,42.856,32.222,36.758,31.942,1.06577202910267,"up",95703.6,81628.8,0.0746322888108505,"up",3261,2758.6,0.279054132375101,"up"
6,"alphabet","technology",1201.046,1237.732,1164.89,1205.536,1343.228,-0.0196632534648985,"down",3526820.8,54.078,65.6,50.112,57.792,36.758,0.150773276563772,"up",127636.4,95703.6,0.172424438433494,"up",4637,3261,0.182121365910244,"up"
6,"amazon","technology",1795.914,1835.934,1747.316,1794.98,1932.778,-0.00676076372579951,"down",8149862.4,54.078,65.6,50.112,57.792,36.758,0.150773276563772,"up",127636.4,95703.6,0.172424438433494,"up",4637,3261,0.182121365910244,"up"
6,"apple","technology",267.822,279.134,261.036,270.628,294.564,0.0329852222276773,"down",80881049.4,54.078,65.6,50.112,57.792,36.758,0.150773276563772,"up",127636.4,95703.6,0.172424438433494,"up",4637,3261,0.182121365910244,"up"
6,"darden","hospitality",73.782,75.472,67.971,70.946,93.054,-0.128005697471747,"down",3337365.2,54.078,65.6,50.112,57.792,36.758,0.150773276563772,"up",127636.4,95703.6,0.172424438433494,"up",4637,3261,0.182121365910244,"up"
6,"facebook","technology",168.27,173.312,162.858,168.536,188.07,-0.0374241230000717,"down",30631799.6,54.078,65.6,50.112,57.792,36.758,0.150773276563772,"up",127636.4,95703.6,0.172424438433494,"up",4637,3261,0.182121365910244,"up"
6,"hilton","hospitality",82.774,85.768,79.258,82.588,94.026,-0.0479922240447118,"down",8436315.4,54.078,65.6,50.112,57.792,36.758,0.150773276563772,"up",127636.4,95703.6,0.172424438433494,"up",4637,3261,0.182121365910244,"up"
6,"marriott","hospitality",101.10766,104.808,96.896,100.72,115.29,-0.0743327873590905,"down",7720594.6,54.078,65.6,50.112,57.792,36.758,0.150773276563772,"up",127636.4,95703.6,0.172424438433494,"up",4637,3261,0.182121365910244,"up"
6,"mcdonald","hospitality",184.92,189.904,179.08,184.446,201.252,-0.0238919768355498,"down",7265094.2,54.078,65.6,50.112,57.792,36.758,0.150773276563772,"up",127636.4,95703.6,0.172424438433494,"up",4637,3261,0.182121365910244,"up"
6,"microsoft","technology",151.81808,158.372,146.608,152.612,167.138,0.00768099165581441,"down",75646355,54.078,65.6,50.112,57.792,36.758,0.150773276563772,"up",127636.4,95703.6,0.172424438433494,"up",4637,3261,0.182121365910244,"up"
6,"netflix","technology",343.243,351.426,329.81418,342.417,375.072,0.0143825354154385,"down",8519694.4,54.078,65.6,50.112,57.792,36.758,0.150773276563772,"up",127636.4,95703.6,0.172424438433494,"up",4637,3261,0.182121365910244,"up"
6,"royal.caribbean","hospitality",45.366,47.38,37.276,41.382,73.78,-0.133854570214365,"down",25845043,54.078,65.6,50.112,57.792,36.758,0.150773276563772,"up",127636.4,95703.6,0.172424438433494,"up",4637,3261,0.182121365910244,"up"
6,"starbucks","hospitality",68.9884,72.0446,66.496,69.204,78.436,-0.0294976490967584,"down",19184706.8,54.078,65.6,50.112,57.792,36.758,0.150773276563772,"up",127636.4,95703.6,0.172424438433494,"up",4637,3261,0.182121365910244,"up"
6,"zoom","technology",109.292,114.39224,104.286,109.896,117.34,0.0914942699806519,"down",11748235.4,54.078,65.6,50.112,57.792,36.758,0.150773276563772,"up",127636.4,95703.6,0.172424438433494,"up",4637,3261,0.182121365910244,"up"
7,"alphabet","technology",1091.862,1133.51,1054.166,1092.426,1205.536,-0.102508286009523,"down",4293930.4,71.674,81.526,64.712,74.618,57.792,0.572229174601448,"up",225076.2,127636.4,0.333663519449634,"up",9068,4637,0.42195645507513,"up"
7,"amazon","technology",1790.658,1872.178,1742.73,1810.802,1794.98,-0.0712953065483982,"up",9929696.8,71.674,81.526,64.712,74.618,57.792,0.572229174601448,"up",225076.2,127636.4,0.333663519449634,"up",9068,4637,0.42195645507513,"up"
7,"apple","technology",244.759,254.272,237.226,243.152,270.628,-0.0812590812183432,"down",81013167.4,71.674,81.526,64.712,74.618,57.792,0.572229174601448,"up",225076.2,127636.4,0.333663519449634,"up",9068,4637,0.42195645507513,"up"
7,"darden","hospitality",44.908,47.99,35.163,41.344,70.946,-0.237582478990694,"down",8598926,71.674,81.526,64.712,74.618,57.792,0.572229174601448,"up",225076.2,127636.4,0.333663519449634,"up",9068,4637,0.42195645507513,"up"
7,"facebook","technology",149.09,156.08988,142.60012,149.05,168.536,-0.103865581964162,"down",36671972.2,71.674,81.526,64.712,74.618,57.792,0.572229174601448,"up",225076.2,127636.4,0.333663519449634,"up",9068,4637,0.42195645507513,"up"
7,"hilton","hospitality",62.858,67.93,55.504,62.136,82.588,-0.121647203964861,"down",12522260.2,71.674,81.526,64.712,74.618,57.792,0.572229174601448,"up",225076.2,127636.4,0.333663519449634,"up",9068,4637,0.42195645507513,"up"
7,"marriott","hospitality",74.846,80.90868,62.91844,73.37,100.72,-0.126376962442536,"down",16585223,71.674,81.526,64.712,74.618,57.792,0.572229174601448,"up",225076.2,127636.4,0.333663519449634,"up",9068,4637,0.42195645507513,"up"
7,"mcdonald","hospitality",146.282,153.89806,136.56766,146.384,184.446,-0.0835072446485004,"down",12076762.4,71.674,81.526,64.712,74.618,57.792,0.572229174601448,"up",225076.2,127636.4,0.333663519449634,"up",9068,4637,0.42195645507513,"up"
7,"microsoft","technology",141.354,148.01996,135.976,140.49,152.612,-0.0869102179037682,"down",84269546.8,71.674,81.526,64.712,74.618,57.792,0.572229174601448,"up",225076.2,127636.4,0.333663519449634,"up",9068,4637,0.42195645507513,"up"
7,"netflix","technology",316.369,337.56588,306.764,319.784,342.417,-0.0870632838495008,"down",10920912.8,71.674,81.526,64.712,74.618,57.792,0.572229174601448,"up",225076.2,127636.4,0.333663519449634,"up",9068,4637,0.42195645507513,"up"
