"","timestamp","company","category","open","high","low","close","volume","vix.open","vix.high","vix.low","vix.close"
"290",2020-02-18,"apple","technology",315.36,319.75,314.61,319,38190545,14.98,15.49,14.53,14.83
"291",2020-02-19,"apple","technology",320,324.57,320,323.62,23495991,14.66,14.74,14.21,14.38
"292",2020-02-20,"apple","technology",322.63,324.65,318.21,320.3,25141489,14.54,17.21,14.49,15.56
"293",2020-02-21,"apple","technology",318.62,320.45,310.5,313.05,32426415,17.33,18.21,16.19,17.08
"294",2020-02-24,"apple","technology",297.26,304.18,289.23,298.18,55548828,22.25,26.35,22,25.03
"295",2020-02-25,"apple","technology",300.95,302.53,286.13,288.08,57668364,23.28,30.25,22.62,27.85
"296",2020-02-26,"apple","technology",286.53,297.88,286.5,292.65,49678431,26.63,29.57,24.76,27.56
"297",2020-02-27,"apple","technology",281.1,286,272.96,273.52,80151381,32.14,39.31,29.37,39.16
"298",2020-02-28,"apple","technology",257.26,278.41,256.37,273.36,106721230,42.02,49.48,39.37,40.11
"299",2020-03-02,"apple","technology",282.28,301.44,277.72,298.81,85349339,38.54,40.41,31.5,33.42
"300",2020-03-03,"apple","technology",303.67,304,285.8,289.32,79868852,33.65,41.06,24.93,36.82
"301",2020-03-04,"apple","technology",296.44,303.4,293.13,302.74,54794568,34.44,35.58,30.3,31.99
"302",2020-03-05,"apple","technology",295.52,299.55,291.41,292.92,46893219,33.61,42.84,33.54,39.62
"303",2020-03-06,"apple","technology",282,290.82,281.23,289.03,56544246,48.93,54.39,40.84,41.94
"304",2020-03-09,"apple","technology",263.75,278.09,263,266.17,71686208,41.94,62.12,41.94,54.46
"305",2020-03-10,"apple","technology",277.14,286.44,269.37,285.34,71322520,49.68,55.66,43.56,47.3
"306",2020-03-11,"apple","technology",277.39,281.22,271.86,275.43,64094970,52.24,55.82,49.98,53.9
"307",2020-03-12,"apple","technology",255.94,270,248,248.23,104618517,61.46,76.83,59.91,75.47
"308",2020-03-13,"apple","technology",264.89,279.92,252.95,277.97,92683032,65.07,77.57,55.17,57.83
"309",2020-03-16,"apple","technology",241.95,259.08,240,242.21,80605865,57.83,83.56,57.83,82.69
"310",2020-03-17,"apple","technology",247.51,257.61,238.4,252.86,81013965,82.69,84.83,70.37,75.91
"311",2020-03-18,"apple","technology",239.77,250,237.12,246.67,75058406,69.37,85.47,69.37,76.45
"312",2020-03-19,"apple","technology",247.385,252.84,242.61,244.78,67964255,80.62,84.26,68.57,72
"313",2020-03-20,"apple","technology",247.18,251.83,228,229.24,100423346,67.86,69.51,57.42,66.04
"314",2020-03-23,"apple","technology",228.08,228.4997,212.61,224.37,84188208,74.08,76.74,60.46,61.59
"315",2020-03-24,"apple","technology",236.36,247.69,234.3,246.88,71882773,58.76,61.88,36.24,61.67
"316",2020-03-25,"apple","technology",250.75,258.25,244.3,245.52,75900510,61.44,68.86,58.03,63.95
"317",2020-03-26,"apple","technology",246.52,258.68,246.36,258.44,63140169,65.67,67.06,57.66,61
"318",2020-03-27,"apple","technology",252.75,255.87,247.05,247.74,51054153,64.95,69.1,61.8,65.54
"319",2020-03-30,"apple","technology",250.74,255.52,249.4,254.81,41994110,66.3,67.69,56.6,57.08
"320",2020-03-31,"apple","technology",255.6,262.49,252,254.29,49250501,56.69,58.75,50.88,53.54
"321",2020-04-01,"apple","technology",246.5,248.72,239.13,240.91,44054638,57.38,60.59,52.76,57.06
"322",2020-04-02,"apple","technology",240.34,245.15,236.9,244.93,41483493,54.46,57.24,50.45,50.91
"323",2020-04-03,"apple","technology",242.8,245.7,238.9741,241.41,32470017,51.11,52.29,46.74,46.8
"324",2020-04-06,"apple","technology",250.9,263.11,249.38,262.47,50455071,44.17,45.73,43.45,45.24
"325",2020-04-07,"apple","technology",270.8,271.7,259,259.43,50721831,44.83,47.51,43.51,46.7
"326",2020-04-08,"apple","technology",262.74,267.37,261.23,266.07,42223821,45.9,47.28,42.53,43.35
"327",2020-04-09,"apple","technology",268.7,270.07,264.7,267.99,40529123,43,45.73,41.39,41.67
"328",2020-04-13,"apple","technology",268.31,273.7,265.83,273.25,32755731,44.6,45.04,41.17,41.17
"329",2020-04-14,"apple","technology",280,288.25,278.05,287.05,48748672,40.24,40.57,37.31,37.76
"330",2020-04-15,"apple","technology",282.4,286.33,280.63,284.43,32788641,42.57,43.23,40.05,40.84
"331",2020-04-16,"apple","technology",287.38,288.1975,282.3502,286.69,39281290,41.92,43.02,39.87,40.11
"332",2020-04-17,"apple","technology",284.69,286.945,276.86,282.8,53812478,39.5,40.26,37.63,38.15
"333",2020-04-20,"apple","technology",277.95,281.68,276.85,276.93,32503750,40.68,43.83,39.88,43.83
"334",2020-04-21,"apple","technology",276.28,277.25,265.43,268.37,45247893,44.28,47.77,43.77,45.41
"335",2020-04-22,"apple","technology",273.61,277.9,272.2,276.1,29264342,44.91,45.07,41.41,41.98
"336",2020-04-23,"apple","technology",275.87,281.75,274.87,275.03,31203582,41.3,42.47,39.06,41.38
"337",2020-04-24,"apple","technology",277.2,283.01,277,282.97,31627183,38.8,40.17,35.6,35.93
"338",2020-04-27,"apple","technology",281.8,284.54,279.95,283.17,29271893,36.29,36.44,32.51,33.29
"339",2020-04-28,"apple","technology",285.08,285.83,278.2,278.58,28001187,33.21,35.39,30.54,33.57
"340",2020-04-29,"apple","technology",284.73,289.67,283.89,287.73,34320204,32.48,33.19,30.71,31.23
"341",2020-04-30,"apple","technology",289.96,294.53,288.35,293.8,45765968,30.99,35.94,30.93,34.15
"342",2020-05-01,"apple","technology",286.25,299,285.85,289.07,60154175,38.17,39.57,36.59,37.19
"343",2020-05-04,"apple","technology",289.17,293.69,286.3172,293.16,33391986,39.13,40.32,35.53,35.97
"344",2020-05-05,"apple","technology",295.06,301,294.46,297.56,36937795,34.82,36.22,31.95,33.61
"345",2020-05-06,"apple","technology",300.46,303.24,298.87,300.63,35583438,32.69,35.69,31.68,34.12
"346",2020-05-07,"apple","technology",303.22,305.17,301.97,303.74,28803764,32.12,32.28,30.37,31.44
"347",2020-05-08,"apple","technology",305.64,310.35,304.29,310.13,33511985,30.14,30.39,27.89,27.98
"348",2020-05-11,"apple","technology",308.1,317.05,307.24,315.01,36486561,28.46,31.46,26.97,27.57
"349",2020-05-12,"apple","technology",317.83,319.688,310.91,311.41,40575263,28.47,33.04,26,33.04
"350",2020-05-13,"apple","technology",312.15,315.95,303.21,307.65,50155639,32.74,37.42,30.77,35.28
"351",2020-05-14,"apple","technology",304.51,309.79,301.53,309.54,39732269,35.16,39.28,32.33,32.61
"352",2020-05-15,"apple","technology",300.35,307.9,300.21,307.71,41587094,32.5,35.13,31.04,31.89
"353",2020-05-18,"apple","technology",313.17,316.5,310.3241,314.96,33843125,30.71,31.08,28.35,29.3
"354",2020-05-19,"apple","technology",315.03,318.52,313.01,313.14,25432385,28.73,30.74,28.37,30.53
"355",2020-05-20,"apple","technology",316.68,319.52,316.2,319.23,27876215,29.52,29.83,27.83,27.99
"356",2020-05-21,"apple","technology",318.66,320.89,315.87,316.85,25672211,28.97,30.2,27.67,29.53
"357",2020-05-22,"apple","technology",315.77,319.23,315.35,318.89,20450754,31.36,31.55,28.03,28.16
"358",2020-05-26,"apple","technology",323.5,324.24,316.5,316.73,31380454,27.72,28.58,27.18,28.01
"359",2020-05-27,"apple","technology",316.14,318.71,313.09,318.11,28236274,27.62,30.53,25.92,27.62
"360",2020-05-28,"apple","technology",316.77,323.44,315.63,318.25,33449103,27.82,29.89,27.43,28.59
"361",2020-05-29,"apple","technology",319.25,321.15,316.47,317.94,38399532,29.3,30.16,27.29,27.51
"362",2020-06-01,"apple","technology",317.75,322.35,317.21,321.85,20254653,28.94,30.6,28.11,28.23
"363",2020-06-02,"apple","technology",320.745,323.44,318.93,323.34,21910704,28.4,28.52,26.66,26.84
"364",2020-06-03,"apple","technology",324.66,326.2,322.3,325.12,26122804,26.75,26.98,25.04,25.66
"365",2020-06-04,"apple","technology",324.39,325.62,320.78,322.32,21890091,26.23,26.43,24.38,25.81
"366",2020-06-05,"apple","technology",323.35,331.75,323.23,331.5,34312550,24.79,25.09,23.54,24.52
"367",2020-06-08,"apple","technology",330.25,333.6,327.32,333.46,23913634,25.56,25.98,24.65,25.81
